0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.2963,0.4147,0.4018,0.3805,0.3515,0.3153,0.2729,0.2250,0.1729,0.1178,0.0608,0.0032,-0.0537,-0.1087,-0.1606,-0.2083,-0.2509,-0.2874,-0.3173,-0.3399,-0.3550,-0.3624,-0.3622,-0.3545,-0.3396,-0.3183,-0.2911,-0.2588,-0.2223,-0.1826,-0.1407,-0.0977
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.1338,0.1878,0.1837,0.1770,0.1677,0.1560,0.1421,0.1260,0.1082,0.0888,0.0682,0.0465,0.0242,0.0015,-0.0212,-0.0436,-0.0653,-0.0861,-0.1057,-0.1238,-0.1400,-0.1543,-0.1663,-0.1759,-0.1830,-0.1874,-0.1891,-0.1881,-0.1844,-0.1780,-0.1691,-0.1577
0.1135,0.1583,0.1515,0.1405,0.1255,0.1070,0.0854,0.0614,0.0357,0.0090,-0.0180,-0.0444,-0.0697,-0.0929,-0.1135,-0.1309,-0.1447,-0.1543,-0.1595,-0.1603,-0.1565,-0.1483,-0.1359,-0.1197,-0.1001,-0.0777,-0.0530,-0.0269,-0.0000,0.0269,0.0530,0.0777
0.0406,0.0566,0.0542,0.0502,0.0449,0.0382,0.0305,0.0220,0.0128,0.0032,-0.0064,-0.0159,-0.0249,-0.0332,-0.0406,-0.0468,-0.0517,-0.0552,-0.0570,-0.0573,-0.0560,-0.0530,-0.0486,-0.0428,-0.0358,-0.0278,-0.0190,-0.0096,-0.0000,0.0096,0.0190,0.0278
0.8108,1.1333,1.0938,1.0290,0.9407,0.8308,0.7023,0.5582,0.4021,0.2378,0.0694,-0.0991,-0.2636,-0.4201,-0.5650,-0.6948,-0.8066,-0.8980,-0.9669,-1.0119,-1.0325,-1.0284,-1.0001,-0.9488,-0.8761,-0.7843,-0.6760,-0.5543,-0.4224,-0.2840,-0.1426,-0.0020
0.8376,1.1703,1.1276,1.0577,0.9625,0.8443,0.7064,0.5523,0.3859,0.2116,0.0338,-0.1430,-0.3142,-0.4757,-0.6234,-0.7538,-0.8638,-0.9509,-1.0133,-1.0498,-1.0599,-1.0438,-1.0025,-0.9376,-0.8511,-0.7459,-0.6250,-0.4920,-0.3506,-0.2047,-0.0583,0.0849
2.0495,2.1897,2.7878,1.9753,2.4660,1.5666,1.9626,1.0017,1.3235,0.3331,0.6066,-0.3774,-0.1239,-1.0651,-0.8037,-1.6681,-1.3747,-2.1337,-1.7903,-2.4228,-2.0195,-2.5137,-2.0499,-2.4038,-1.8880,-2.1092,-1.5583,-1.6625,-1.1002,-1.1093,-0.5637,-0.5032
2.6826,2.9717,3.6132,2.6211,3.0930,1.9617,2.2943,1.0719,1.3101,0.0562,0.2533,-0.9681,-0.7582,-1.8862,-1.6158,-2.5997,-2.2337,-3.0380,-2.5583,-3.1664,-2.5736,-2.9881,-2.3010,-2.5418,-1.7942,-1.8948,-1.1307,-1.1323,-0.3998,-0.3457,0.3088,0.3795
0.6402,0.8967,0.8707,0.8279,0.7694,0.6962,0.6101,0.5129,0.4065,0.2933,0.1756,0.0559,-0.0634,-0.1799,-0.2912,-0.3952,-0.4899,-0.5736,-0.6447,-0.7022,-0.7451,-0.7730,-0.7856,-0.7832,-0.7662,-0.7353,-0.6918,-0.6367,-0.5718,-0.4986,-0.4189,-0.3347
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0420,0.0545,0.0406,0.0201,-0.0038,-0.0271,-0.0459,-0.0571,-0.0589,-0.0511,-0.0348,-0.0128,0.0114,0.0336,0.0503,0.0587,0.0575,0.0467,0.0283,0.0052,-0.0187,-0.0396,-0.0539,-0.0594,-0.0551,-0.0417,-0.0214,0.0024,0.0258,0.0449,0.0567,0.0591
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.1261,0.1751,0.1654,0.1496,0.1284,0.1025,0.0729,0.0406,0.0070,-0.0268,-0.0594,-0.0898,-0.1167,-0.1392,-0.1565,-0.1680,-0.1732,-0.1720,-0.1644,-0.1509,-0.1320,-0.1083,-0.0808,-0.0506,-0.0189,0.0133,0.0447,0.0740,0.1003,0.1226,0.1401,0.1522
0.8614,1.1946,1.1248,1.0116,0.8595,0.6747,0.4643,0.2368,0.0013,-0.2331,-0.4570,-0.6618,-0.8394,-0.9832,-1.0877,-1.1491,-1.1654,-1.1365,-1.0638,-0.9508,-0.8023,-0.6248,-0.4255,-0.2126,0.0052,0.2192,0.4210,0.6027,0.7576,0.8798,0.9651,1.0108
1.1690,1.6214,1.5271,1.3742,1.1687,0.9188,0.6344,0.3268,0.0081,-0.3090,-0.6123,-0.8898,-1.1310,-1.3266,-1.4693,-1.5540,-1.5779,-1.5408,-1.4447,-1.2941,-1.0956,-0.8576,-0.5901,-0.3041,-0.0110,0.2774,0.5498,0.7956,1.0057,1.1723,1.2897,1.3541
0.8909,1.2358,1.1643,1.0483,0.8924,0.7027,0.4868,0.2531,0.0109,-0.2304,-0.4613,-0.6730,-0.8572,-1.0071,-1.1170,-1.1831,-1.2031,-1.1767,-1.1056,-0.9929,-0.8436,-0.6640,-0.4616,-0.2446,-0.0218,0.1980,0.4062,0.5948,0.7567,0.8861,0.9783,1.0306
0.2874,0.3885,0.3371,0.2593,0.1653,0.0674,-0.0223,-0.0938,-0.1402,-0.1592,-0.1531,-0.1283,-0.0937,-0.0599,-0.0364,-0.0307,-0.0463,-0.0826,-0.1347,-0.1941,-0.2503,-0.2923,-0.3107,-0.2992,-0.2559,-0.1835,-0.0889,0.0172,0.1225,0.2147,0.2834,0.3214
0.0985,0.1375,0.1319,0.1229,0.1107,0.0956,0.0783,0.0592,0.0389,0.0182,-0.0024,-0.0223,-0.0408,-0.0574,-0.0718,-0.0834,-0.0922,-0.0979,-0.1005,-0.1001,-0.0969,-0.0913,-0.0834,-0.0738,-0.0630,-0.0515,-0.0397,-0.0281,-0.0173,-0.0075,0.0008,0.0074
0.7793,1.0908,1.0571,1.0017,0.9259,0.8315,0.7206,0.5957,0.4596,0.3153,0.1661,0.0153,-0.1338,-0.2781,-0.4145,-0.5401,-0.6524,-0.7492,-0.8287,-0.8895,-0.9307,-0.9519,-0.9531,-0.9348,-0.8980,-0.8440,-0.7745,-0.6917,-0.5977,-0.4951,-0.3865,-0.2745
1.6640,1.8221,2.2662,1.6532,2.0128,1.3307,1.6155,0.8838,1.1097,0.3528,0.5397,-0.2149,-0.0451,-0.7695,-0.5950,-1.2628,-1.0648,-1.6536,-1.4176,-1.9107,-1.6283,-2.0159,-1.6856,-1.9652,-1.5925,-1.7689,-1.3657,-1.4499,-1.0332,-1.0410,-0.6314,-0.5817
1.9176,2.0624,2.5960,1.8389,2.2651,1.4240,1.7645,0.8736,1.1577,0.2551,0.5126,-0.3664,-0.1109,-0.9382,-0.6678,-1.4237,-1.1292,-1.8005,-1.4774,-2.0544,-1.6999,-2.1742,-1.7857,-2.1494,-1.7251,-1.9729,-1.5148,-1.6475,-1.1649,-1.1926,-0.7045,-0.6478
0.3618,0.4930,0.4403,0.3622,0.2716,0.1827,0.1089,0.0598,0.0396,0.0464,0.0729,0.1072,0.1360,0.1465,0.1294,0.0809,0.0029,-0.0965,-0.2051,-0.3083,-0.3922,-0.4460,-0.4639,-0.4464,-0.3999,-0.3355,-0.2670,-0.2080,-0.1695,-0.1577,-0.1727,-0.2088
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.1427,0.1829,0.1299,0.0525,-0.0345,-0.1151,-0.1740,-0.2003,-0.1891,-0.1426,-0.0696,0.0163,0.0988,0.1627,0.1959,0.1923,0.1529,0.0850,0.0015,-0.0818,-0.1495,-0.1888,-0.1926,-0.1603,-0.0983,-0.0182,0.0648,0.1351,0.1796,0.1901,0.1649,0.1090
0.5252,0.6855,0.5525,0.4325,0.3976,0.4511,0.5247,0.5299,0.4240,0.2424,0.0730,-0.0083,0.0075,0.0560,0.0484,-0.0623,-0.2452,-0.4141,-0.4903,-0.4602,-0.3848,-0.3541,-0.4195,-0.5561,-0.6800,-0.7108,-0.6310,-0.4985,-0.4043,-0.4050,-0.4813,-0.5525
8.1925,1.7604,0.7101,1.8768,2.6565,3.2918,-0.6337,-2.4169,1.1966,0.4676,-1.7698,3.1991,-2.5645,-2.7369,0.3599,-0.9245,1.3451,-4.6796,-4.9917,1.4022,0.1658,-4.2104,-2.2416,-3.2296,-0.2422,-0.2964,-3.2423,0.1779,0.3965,-1.1280,4.7950,0.8239
4.4228,1.6499,-0.7000,-2.8114,1.5391,2.4389,1.2884,-0.2710,0.1325,2.8497,0.5528,-0.9495,-3.8800,0.3331,1.9390,3.0958,-1.4111,-3.1747,-2.2367,0.2439,0.9340,-1.8518,-1.4114,-0.7015,1.5886,-1.6097,-3.2039,-2.9242,0.9497,2.3009,-0.4199,-2.2835
6.5784,2.5841,0.3007,-2.7957,3.7320,4.2728,1.8490,-1.5604,-0.7598,4.1990,1.9168,-0.8647,-5.6382,-0.3789,2.2607,2.7117,-2.8150,-5.2008,-1.8088,-0.3374,0.2677,-5.5793,-2.8737,-2.3689,2.2175,-2.6291,-3.2981,-3.6308,0.7863,1.8341,-1.1464,-1.8962
5.9843,4.5417,4.3854,0.9523,4.0698,2.9403,4.3574,1.7908,3.0588,1.8026,1.7400,-1.2540,-1.1242,-0.6200,1.8880,0.4883,-1.0734,-4.1822,-3.1138,-3.3657,-1.8638,-3.7124,-2.4657,-3.2287,-1.9667,-4.1453,-3.7922,-3.5937,-0.7130,-0.2201,-0.7073,-2.3144
7.2666,4.7775,5.2188,1.1037,6.2145,4.4955,5.4415,0.6874,1.9700,1.4486,2.6952,-0.7217,-2.1675,-3.0590,-0.4136,-0.9351,-1.8644,-5.6554,-4.2130,-4.1353,-1.0698,-4.4524,-3.6612,-5.6877,-1.3023,-2.6215,-1.2968,-4.3228,-2.0178,-1.4833,0.4968,-0.5152
9.4750,6.0226,6.7356,1.3643,4.9943,2.0450,5.3962,1.9752,2.9384,0.4508,2.1655,-2.9037,-0.8254,-0.2838,3.1763,0.6788,-0.6621,-4.5633,-5.0501,-4.1198,-1.3546,-3.5043,-1.8356,-2.8274,-1.2365,-4.1854,-2.1660,-2.1387,0.1861,1.2613,0.7406,-2.8027
4.6839,4.1522,5.3062,2.9686,5.1095,3.2212,4.4813,1.8888,3.2620,1.4006,2.4593,-0.3091,0.2583,-1.5243,0.1513,-1.6048,-1.0679,-3.4574,-2.3602,-3.7058,-2.4230,-4.1773,-3.0154,-3.9917,-2.3710,-3.6068,-2.8859,-3.9238,-2.3653,-2.3369,-1.1563,-1.7424
2.9982,1.6845,1.7255,0.3976,3.0067,2.0488,1.5460,-0.4858,0.7543,1.3116,1.2562,-0.7695,-1.0530,-0.3496,0.8657,-0.7424,-1.7533,-2.6650,-0.4453,-1.1439,-1.2430,-3.6850,-1.7264,-1.6520,-0.3623,-2.7417,-2.0781,-1.5989,0.3209,-0.6555,-1.5867,-1.5509
2.9294,2.2989,1.1085,-0.2072,1.1037,1.1245,1.8966,1.6922,1.9812,0.4544,-0.7574,-1.3616,-0.2678,0.4590,0.6363,-0.1014,-1.0388,-2.1414,-2.3999,-1.5442,-0.4709,-0.4101,-1.2378,-1.7686,-1.8838,-1.9683,-1.7891,-0.9085,0.1700,-0.2299,-1.1407,-1.6971
3.4539,1.7277,-0.0339,-3.4120,-1.7449,-1.1526,1.3514,1.9416,2.9207,1.7281,-1.0215,-3.1774,-3.4064,0.1819,2.2821,3.6054,0.7320,-0.3275,-2.6082,-1.7830,-2.3669,0.4392,1.6745,3.5368,0.7066,-1.6256,-4.0224,-2.0393,-0.1230,1.9600,1.6479,1.2080
3.3456,2.0232,0.3185,-2.8651,-1.8300,-1.5530,1.1937,2.2576,3.3633,1.4324,-1.1265,-3.0169,-2.8555,-0.5014,1.1050,2.7532,1.1939,0.2820,-2.5909,-2.0647,-2.5985,0.1553,0.5138,2.5710,0.6292,-0.2370,-2.7276,-1.5765,-0.9010,0.8069,0.8379,1.2795
1.5610,0.5699,0.8748,-0.4872,1.1080,0.5235,1.3468,-0.1035,0.5988,-0.1471,0.5856,-0.6482,-0.1126,-0.5801,0.6550,-0.3848,-0.3697,-1.8330,-0.5288,-0.7281,0.5358,-1.1126,-0.6123,-1.6720,-0.0311,-0.9048,0.0457,-1.1014,0.2370,-0.4853,0.2426,-1.0390
